"Date"	"Country"	"Reg"	"Infl"	"Fuel"	"Sent"	"ST"	"LT"	"Unem"
2010-03-01	"Austria"	26218.5552990771	-0.343386389951774	1157.20530232712	0.628744956678195	0.669272652014949	3.36306676630098	4.97679062532428
2010-03-01	"Belgium"	45809.4133446424	0.378354875180024	1367.51981434972	-11.5668931898574	0.669272652014949	3.44066005673856	8.57232947768038
2010-03-01	"Czech.Republic"	13890.286494121	-8.71399810091725	1220.59121599693	-9.29962463223414	1.40835100342843	4.04026570132961	7.5685605828552
2010-03-01	"Denmark"	11632.7044258507	-0.795711217264125	1412.33311031727	13.7792159948986	1.31096016539501	3.14465768752893	7.42979802297517
2010-03-01	"Finland"	8607.53464548003	-2.69588523177192	1394.47453341617	17.4970466835989	0.669272652014949	3.13970951421082	8.61608989592906
2010-03-01	"France"	186401.221099067	0.154480107738857	1310.52615104395	-19.0837072723085	0.669272652014949	3.21393801703154	9.33984828445731
2010-03-01	"Germany"	234033.388592283	-0.17039888309167	1366.11649607964	-12.6558071125458	0.669272652014949	2.88551340147842	7.33485148169366
2010-03-01	"Greece"	15958.1349208746	-6.53065895363497	1319.97289537465	-57.5543490925406	0.669272652014949	7.02254861343814	11.6705500913342
2010-03-01	"Ireland"	5895.51683981526	-5.08829244522475	1273.51269479289	-25.4745854786859	0.669272652014949	4.53439898884497	13.9829409285611
2010-03-01	"Italy"	177360.252309666	0.849099356049793	1338.91211656189	-20.809678263334	0.669272652014949	3.96940764306911	8.43586158817998
2010-03-01	"Latvia"	406.201571602806	-8.15152262664684	1057.47899626916	-33.7983326503219	2.85136372571408	11.8959365780163	20.5632967272346
2010-03-01	"Lithuania"	493.876975625554	-10.5622662968841	1154.12700733029	-39.5808243795236	2.07620312486772	6.11327269346239	18.0418140032748
2010-03-01	"Netherlands"	41739.8559210146	-0.433867072903167	1469.28974937598	-1.45243098626379	0.669272652014949	3.13489680519499	5.05461599546797
2010-03-01	"Poland"	25618.7345236824	1.66962359700123	1110.35633031699	-17.5594529529938	3.98595817892973	5.77962957987435	9.81534604778622
2010-03-01	"Slovakia"	4635.99027146501	-11.5568083607092	1213.82279457749	-19.2826151069177	0.669272652014949	3.89861547674005	14.8960326810065
2010-03-01	"Slovenia"	5075.04946447167	-7.95223158283177	1172.29077379153	-23.398681596589	0.669272652014949	3.9296519624142	6.86281407222126
2010-03-01	"Spain"	90093.1650962817	-3.50434819372601	1126.82108970158	-20.6046455880815	0.669272652014949	3.94998000171049	19.5362938815142
2010-03-01	"Sweden"	22836.7527093118	3.83046866507859	1281.07785702598	22.1355501792133	0.121068908410417	2.94903174603767	8.88727122285444
2010-03-01	"United.Kingdom"	174225.440113939	5.17052334273325	1318.80839061921	-6.40313710485584	0.613271665728056	3.83767118395459	7.85422854754856
2010-04-01	"Austria"	26559.8637782095	-0.483097220580781	1167.85278275007	1.71514072801865	0.708816477824214	3.33370308793973	4.9463494023593
2010-04-01	"Belgium"	45851.2857847811	0.375480169210001	1378.47607216861	-10.3306429089349	0.708816477824214	3.45561694230522	8.48637126958351
2010-04-01	"Czech.Republic"	13950.6336412363	-8.91989432079803	1232.37576505356	-9.64015286338098	1.38189370053102	4.00322866760387	7.49355549053729
2010-04-01	"Denmark"	11919.8977748865	-0.774154252401416	1422.21787238023	13.6419824843249	1.29472290280541	3.09179196272995	7.44439603301603
2010-04-01	"Finland"	8723.46328317004	-2.2293925855806	1404.684387796	17.9891624143897	0.708816477824214	3.11194010863855	8.54744419776142
2010-04-01	"France"	186886.182613487	0.108517667828636	1321.16331801102	-19.0457147118678	0.708816477824214	3.19488143618518	9.31826605762366
2010-04-01	"Germany"	236537.176090303	-0.167552564430442	1374.92684741153	-10.1586216985185	0.708816477824214	2.85480566454179	7.22716564197245
2010-04-01	"Greece"	14856.5143731818	-5.39545831019189	1352.46020000263	-59.1370880812414	0.708816477824214	7.57721645700211	11.9880175625632
2010-04-01	"Ireland"	6234.672567103	-5.14661305464747	1283.137240178	-26.3360367941919	0.708816477824214	4.9425711058745	14.1291786189106
2010-04-01	"Italy"	173525.92771065	0.851738928674448	1347.76415186016	-21.0993934740452	0.708816477824214	3.99940570358273	8.40500096993798
2010-04-01	"Latvia"	441.612814155736	-7.85123164864128	1067.93689648773	-32.6704158343198	2.6128852589376	11.4188520685171	20.2546619160223
2010-04-01	"Lithuania"	539.836290438515	-10.0907998699179	1162.26601917123	-37.6123016032351	1.99652550248651	5.95862774078788	17.9767510748292
2010-04-01	"Netherlands"	41828.9208750159	-0.456273370293466	1478.04446113793	-0.984141054355445	0.708816477824214	3.1035308861344	5.03997943030168
2010-04-01	"Poland"	26016.9265381119	1.3333656078194	1119.04379356523	-17.8686561799164	3.97579435214057	5.78587280210741	9.77299626009925
2010-04-01	"Slovakia"	4805.11940462975	-11.6611660629758	1225.56124860077	-19.662533058148	0.708816477824214	3.89479140977989	14.786712064374
2010-04-01	"Slovenia"	5086.10684881001	-8.37935902515312	1180.80642885155	-23.6149614328338	0.708816477824214	3.91811364154088	6.97664379252134
2010-04-01	"Spain"	87818.9013466771	-3.24842135372021	1138.38470263631	-20.6981131369771	0.708816477824214	4.04127591418531	19.6351127242243
2010-04-01	"Sweden"	23185.0518220201	3.80369494129746	1299.6008634296	22.6745624362122	0.23253082315203	2.93761008097212	8.79670973669083
2010-04-01	"United.Kingdom"	172794.541637649	5.22809877787577	1333.47226990077	-7.88567823475375	0.635483314016399	3.78693650402171	7.84074147669551
2010-05-01	"Austria"	26901.1722573419	-0.622808051209789	1178.50026317302	2.80153649935911	0.748360303633479	3.30433940957847	4.91590817939432
2010-05-01	"Belgium"	45893.1582249198	0.372605463239978	1389.4323299875	-9.0943926280125	0.748360303633479	3.47057382787187	8.40041306148664
2010-05-01	"Czech.Republic"	14010.9807883516	-9.12579054067881	1244.1603141102	-9.98068109452783	1.3554363976336	3.96619163387813	7.41855039821939
2010-05-01	"Denmark"	12207.0911239223	-0.752597287538707	1432.10263444319	13.5047489737512	1.2784856402158	3.03892623793097	7.45899404305689
2010-05-01	"Finland"	8839.39192086006	-1.76289993938928	1414.89424217584	18.4812781451805	0.748360303633479	3.08417070306628	8.47879849959379
2010-05-01	"France"	187371.144127907	0.0625552279184152	1331.80048497809	-19.0077221514272	0.748360303633479	3.17582485533883	9.29668383079
2010-05-01	"Germany"	239040.963588323	-0.164706245769214	1383.73719874343	-7.66143628449121	0.748360303633479	2.82409792760515	7.11947980225125
2010-05-01	"Greece"	13754.8938254891	-4.26025766674881	1384.94750463062	-60.7198270699421	0.748360303633479	8.13188430056609	12.3054850337922
2010-05-01	"Ireland"	6573.82829439073	-5.20493366407018	1292.76178556311	-27.1974881096978	0.748360303633479	5.35074322290402	14.2754163092602
2010-05-01	"Italy"	169691.603111634	0.854378501299103	1356.61618715844	-21.3891086847563	0.748360303633479	4.02940376409635	8.37414035169597
2010-05-01	"Latvia"	477.024056708667	-7.55094067063573	1078.39479670631	-31.5424990183178	2.37440679216111	10.9417675590178	19.94602710481
2010-05-01	"Lithuania"	585.795605251476	-9.61933344295179	1170.40503101216	-35.6437788269466	1.91684788010531	5.80398278811337	17.9116881463836
2010-05-01	"Netherlands"	41917.9858290172	-0.478679667683765	1486.79917289988	-0.515851122447097	0.748360303633479	3.0721649670738	5.0253428651354
2010-05-01	"Poland"	26415.1185525413	0.997107618637561	1127.73125681347	-18.177859406839	3.96563052535141	5.79211602434047	9.73064647241228
2010-05-01	"Slovakia"	4974.24853779448	-11.7655237652425	1237.29970262406	-20.0424510093782	0.748360303633479	3.89096734281972	14.6773914477414
2010-05-01	"Slovenia"	5097.16423314836	-8.80648646747447	1189.32208391157	-23.8312412690786	0.748360303633479	3.90657532066756	7.09047351282141
2010-05-01	"Spain"	85544.6375970724	-2.99249451371441	1149.94831557104	-20.7915806858727	0.748360303633479	4.13257182666013	19.7339315669343
2010-05-01	"Sweden"	23533.3509347284	3.77692121751633	1318.12386983323	23.213574693211	0.343992737893643	2.92618841590657	8.70614825052722
2010-05-01	"United.Kingdom"	171363.643161358	5.28567421301828	1348.13614918233	-9.36821936465166	0.657694962304741	3.73620182408883	7.82725440584246
2010-06-01	"Austria"	27233.651640306	-0.757041380111313	1190.03056935135	3.81557039902758	0.787969693255707	3.28236377497327	4.88694090847888
2010-06-01	"Belgium"	45955.0254467739	0.371826770900274	1401.10426294845	-7.90063053273359	0.787969693255707	3.49266716721978	8.30735585103334
2010-06-01	"Czech.Republic"	14077.2114261596	-9.32698773807435	1256.65518176636	-10.3410793897756	1.33001652850568	3.9336971879601	7.34484195140369
2010-06-01	"Denmark"	12482.7848858648	-0.733268077140658	1442.99413068089	13.3483380811332	1.26434629754767	2.99436597257259	7.47498959633891
2010-06-01	"Finland"	8955.93730604262	-1.30567558024295	1425.63313461424	18.8944135028216	0.787969693255707	3.063480245669	8.41053041026429
2010-06-01	"France"	188018.921701634	0.0238958830751976	1343.1428394833	-18.9869482986557	0.787969693255707	3.16336043131411	9.27597865157976
2010-06-01	"Germany"	241553.575556748	-0.160390214072509	1393.59017632027	-5.2624255714572	0.787969693255707	2.80084256165694	7.01227223807999
2010-06-01	"Greece"	12697.7955844556	-3.14822709100423	1417.41043360836	-62.2651509974705	0.787969693255707	8.67511858784122	12.6271551872312
2010-06-01	"Ireland"	6902.03982992978	-5.26201985013423	1303.06310721222	-28.0282966579792	0.787969693255707	5.76619450386884	14.416181093522
2010-06-01	"Italy"	166024.629515615	0.86225621275393	1366.36552223321	-21.697642888452	0.787969693255707	4.06655538839687	8.34067920794249
2010-06-01	"Latvia"	512.800791702007	-7.24300404737817	1089.71234354554	-30.4546139217563	2.14178033272576	10.4555217750736	19.6416489768644
2010-06-01	"Lithuania"	631.537935671278	-9.14498351097366	1179.36514061376	-33.7330194672764	1.83846083379872	5.65455516789478	17.8359132516775
2010-06-01	"Netherlands"	42063.9184823976	-0.50317300308998	1496.45877653128	-0.0256761204839154	0.787969693255707	3.0486844815409	5.00977990826078
2010-06-01	"Poland"	26743.5044606075	0.657288162354345	1137.07323807914	-18.4960283224111	3.95934398369141	5.80180115405098	9.69046437116097
2010-06-01	"Slovakia"	5135.57199100238	-11.8751523782274	1249.97298187084	-20.4397032119147	0.787969693255707	3.89036332616922	14.5699269583156
2010-06-01	"Slovenia"	5108.44473376028	-9.21234397370374	1198.0516083628	-24.0202080418937	0.787969693255707	3.90500865223982	7.20310880356558
2010-06-01	"Spain"	83359.7391461358	-2.72796329713787	1162.18825130642	-20.8801519597424	0.787969693255707	4.22941685366809	19.8318197571747
2010-06-01	"Sweden"	23871.1562112917	3.73365783842789	1337.36948355695	23.703740669569	0.45816614461672	2.91980378785439	8.61522703375985
2010-06-01	"United.Kingdom"	169971.802316411	5.30713332049128	1363.42373951624	-10.8229156695166	0.678947988990198	3.69187788301381	7.8141888207886
2010-07-01	"Austria"	27566.13102327	-0.891274709012838	1201.56087552967	4.82960429869604	0.827579082877935	3.26038814036808	4.85797363756343
2010-07-01	"Belgium"	46016.892668628	0.371048078560571	1412.7761959094	-6.70686843745467	0.827579082877935	3.51476050656768	8.21429864058005
2010-07-01	"Czech.Republic"	14143.4420639676	-9.52818493546989	1269.15004942252	-10.7014776850233	1.30459665937776	3.90120274204206	7.27113350458799
2010-07-01	"Denmark"	12758.4786478074	-0.71393886674261	1453.88562691859	13.1919271885152	1.25020695487953	2.94980570721421	7.49098514962094
2010-07-01	"Finland"	9072.48269122518	-0.848451221096622	1436.37202705264	19.3075488604627	0.827579082877935	3.04278978827173	8.3422623209348
2010-07-01	"France"	188666.699275361	-0.01476346176802	1354.48519398851	-18.9661744458841	0.827579082877935	3.15089600728938	9.25527347236952
2010-07-01	"Germany"	244066.187525173	-0.156074182375805	1403.44315389711	-2.8634148584232	0.827579082877935	2.77758719570872	6.90506467390874
2010-07-01	"Greece"	11640.6973434221	-2.03619651525964	1449.87336258611	-63.8104749249989	0.827579082877935	9.21835287511635	12.9488253406702
2010-07-01	"Ireland"	7230.25136546883	-5.31910603619828	1313.36442886132	-28.8591052062606	0.827579082877935	6.18164578483365	14.5569458777838
2010-07-01	"Italy"	162357.655919595	0.870133924208756	1376.11485730799	-22.0061770921476	0.827579082877935	4.10370701269738	8.30721806418901
2010-07-01	"Latvia"	548.577526695346	-6.93506742412062	1101.02989038477	-29.3667288251949	1.90915387329041	9.96927599112936	19.3372708489188
2010-07-01	"Lithuania"	677.28026609108	-8.67063357899553	1188.32525021536	-31.8222601076061	1.76007378749213	5.50512754767619	17.7601383569713
2010-07-01	"Netherlands"	42209.851135778	-0.527666338496194	1506.11838016268	0.464498881479266	0.827579082877935	3.02520399600799	4.99421695138617
2010-07-01	"Poland"	27071.8903686737	0.317468706071129	1146.41521934481	-18.8141972379833	3.9530574420314	5.8114862837615	9.65028226990967
2010-07-01	"Slovakia"	5296.89544421027	-11.9847809912123	1262.64626111761	-20.8369554144511	0.827579082877935	3.88975930951873	14.4624624688897
2010-07-01	"Slovenia"	5119.72523437221	-9.61820147993301	1206.78113281402	-24.2091748147089	0.827579082877935	3.90344198381208	7.31574409430975
2010-07-01	"Spain"	81174.8406951992	-2.46343208056133	1174.42818704181	-20.9687232336121	0.827579082877935	4.32626188067604	19.9297079474151
2010-07-01	"Sweden"	24208.961487855	3.69039445933944	1356.61509728068	24.1939066459269	0.572339551339797	2.91341915980221	8.52430581699248
2010-07-01	"United.Kingdom"	168579.961471465	5.32859242796427	1378.71132985015	-12.2776119743816	0.700201015675655	3.64755394193879	7.80112323573473
2010-08-01	"Austria"	27887.4630916162	-1.02199211170222	1213.59320432078	5.79720414248877	0.867765050389353	3.24219410395402	4.82891453907958
2010-08-01	"Belgium"	46084.5154816569	0.372126512388655	1424.71635657243	-5.55537898136213	0.867765050389353	3.54020292917491	8.11728827623454
2010-08-01	"Czech.Republic"	14203.3773128053	-9.71966328716643	1282.04873279996	-11.0836565444333	1.2796369797008	3.87311629204241	7.19851149884937
2010-08-01	"Denmark"	13024.5658138135	-0.696543571378324	1465.2894914357	13.0415812380226	1.23704782902238	2.90873460707701	7.5047410032656
2010-08-01	"Finland"	9202.96788828513	-0.398535524662509	1447.48607863223	19.6789428511879	0.867765050389353	3.0256981053177	8.27842748297526
2010-08-01	"France"	189323.937888075	-0.0517747632667512	1366.10086219189	-18.9715965627065	0.867765050389353	3.14162872829245	9.23446836765568
2010-08-01	"Germany"	246525.109782915	-0.150529149925068	1413.95216158429	-0.556844559584965	0.867765050389353	2.7580102585724	6.79649712910876
2010-08-01	"Greece"	10645.6855536109	-0.935603512286764	1481.85325555091	-65.2959233503763	0.867765050389353	9.75766759836445	13.2768539348958
2010-08-01	"Ireland"	7506.17506690478	-5.37505427146634	1324.30636439327	-29.575693845898	0.867765050389353	6.59666939079834	14.6905388371261
2010-08-01	"Italy"	158709.158542584	0.882441575003888	1386.35811590729	-22.2987518726533	0.867765050389353	4.14467314286499	8.27275900269602
2010-08-01	"Latvia"	584.336523135435	-6.62100027605005	1112.88218589509	-28.3331272530011	1.68780538732236	9.48776900553047	19.0329338264624
2010-08-01	"Lithuania"	722.688008395502	-8.18687843256022	1197.823842491	-29.9541241966324	1.68653633749157	5.36673646347602	17.67709561717
2010-08-01	"Netherlands"	42457.3207179582	-0.554278223263478	1516.15406722497	0.96359357726074	0.867765050389353	3.00537528050112	4.97842328836733
2010-08-01	"Poland"	27345.4018662422	-0.0263964789582745	1155.94469226986	-19.1448770390143	3.94903043157744	5.82476290954659	9.60849773338179
2010-08-01	"Slovakia"	5450.80674225763	-12.0960200468287	1275.94388156204	-21.2793516450128	0.867765050389353	3.89090238371991	14.3545120990714
2010-08-01	"Slovenia"	5130.58099738254	-10.0068458779505	1215.59626354349	-24.4009652634707	0.867765050389353	3.9060644003469	7.42595275888907
2010-08-01	"Spain"	78957.7783706864	-2.19578107364453	1186.9888971561	-21.0581506352539	0.867765050389353	4.42605300175626	20.0270116464235
2010-08-01	"Sweden"	24547.4323285617	3.63618273282271	1376.02128148182	24.6294862083428	0.687525085918498	2.90869664015477	8.43332627996866
2010-08-01	"United.Kingdom"	167278.671514462	5.32645476557369	1394.58822288167	-13.743056218175	0.721638966385229	3.60547325315936	7.78741861771946
2010-09-01	"Austria"	28208.7951599623	-1.15270951439159	1225.62553311189	6.76480398628151	0.90795101790077	3.22400006753995	4.79985544059573
2010-09-01	"Belgium"	46152.1382946859	0.373204946216739	1436.65651723545	-4.40388952526959	0.90795101790077	3.56564535178213	8.02027791188902
2010-09-01	"Czech.Republic"	14263.3125616429	-9.91114163886297	1294.94741617739	-11.4658354038432	1.25467730002383	3.84502984204276	7.12588949311076
2010-09-01	"Denmark"	13290.6529798197	-0.679148276014038	1476.6933559528	12.8912352875301	1.22388870316523	2.86766350693981	7.51849685691027
2010-09-01	"Finland"	9333.45308534508	0.0513801717716041	1458.60013021182	20.0503368419131	0.90795101790077	3.00860642236368	8.21459264501573
2010-09-01	"France"	189981.176500789	-0.0887860647654825	1377.71653039528	-18.9770186795289	0.90795101790077	3.13236144929552	9.21366326294184
2010-09-01	"Germany"	248984.032040657	-0.14498411747433	1424.46116927148	1.74972573925327	0.90795101790077	2.73843332143608	6.68792958430878
2010-09-01	"Greece"	9650.67376379974	0.164989490686109	1513.83314851572	-66.7813717757538	0.90795101790077	10.2969823216125	13.6048825291215
2010-09-01	"Ireland"	7782.09876834072	-5.43100250673441	1335.24829992522	-30.2922824855355	0.90795101790077	7.01169299676304	14.8241317964685
2010-09-01	"Italy"	155060.661165573	0.894749225799019	1396.60137450659	-22.5913266531589	0.90795101790077	4.1856392730326	8.23829994120304
2010-09-01	"Latvia"	620.095519575524	-6.30693312797949	1124.73448140541	-27.2995256808073	1.4664569013543	9.00626201993159	18.728596804006
2010-09-01	"Lithuania"	768.095750699924	-7.70312328612491	1207.32243476663	-28.0859882856587	1.61299888749101	5.22834537927584	17.5940528773687
2010-09-01	"Netherlands"	42704.7903001384	-0.580890108030761	1526.18975428726	1.46268827304221	0.90795101790077	2.98554656499425	4.9626296253485
2010-09-01	"Poland"	27618.9133638107	-0.370261663987678	1165.47416519492	-19.4755568400453	3.94500342112347	5.83803953533167	9.5667131968539
2010-09-01	"Slovakia"	5604.71804030499	-12.2072591024451	1289.24150200647	-21.7217478755744	0.90795101790077	3.89204545792108	14.2465617292531
2010-09-01	"Slovenia"	5141.43676039287	-10.3954902759681	1224.41139427296	-24.5927557122326	0.90795101790077	3.90868681688173	7.5361614234684
2010-09-01	"Spain"	76740.7160461736	-1.92813006672772	1199.54960727038	-21.1475780368957	0.90795101790077	4.52584412283647	20.1243153454319
2010-09-01	"Sweden"	24885.9031692684	3.58197100630597	1395.42746568296	25.0650657707587	0.802710620497199	2.90397412050732	8.34234674294485
2010-09-01	"United.Kingdom"	165977.381557458	5.32431710318311	1410.46511591318	-15.2085004619683	0.743076917094802	3.56339256437993	7.77371399970419
2010-10-01	"Austria"	28427.5396867777	-1.2503367535973	1239.29407303472	7.50701095563975	0.956737845631887	3.23352166826444	4.76547728753601
2010-10-01	"Belgium"	46152.6629955407	0.390904396484334	1448.34028526418	-3.45834865737142	0.956737845631887	3.61779136168904	7.89738142133317
2010-10-01	"Czech.Republic"	14264.9135534552	-10.0655467159475	1308.96759613555	-12.2201545315885	1.23901064155743	3.83163173253079	7.06757615085199
2010-10-01	"Denmark"	13518.2342845512	-0.676733742370951	1490.63353330551	12.6222371436803	1.22650503918029	2.86101950890352	7.51425813099207
2010-10-01	"Finland"	9450.10154910824	0.450188523618772	1471.08159343939	20.1596658170806	0.956737845631887	3.01805954198091	8.16259157274115
2010-10-01	"France"	190448.490001094	-0.0875821216120622	1390.790608197	-18.8173546684973	0.956737845631887	3.14694853307524	9.1939195171615
2010-10-01	"Germany"	251405.650171824	-0.129860290325329	1437.58038505682	3.66399252986862	0.956737845631887	2.74784683713451	6.58781104211039
2010-10-01	"Greece"	9079.96939321905	1.19592997142276	1537.53520464942	-67.6604660754588	0.956737845631887	10.8289987760005	13.9597535620819
2010-10-01	"Ireland"	7847.9122354043	-5.49888791185862	1349.28259228287	-30.9625121349793	0.956737845631887	7.4874397004632	14.9244431333818
2010-10-01	"Italy"	153029.424932373	0.944350591346601	1408.9182548643	-22.8143363463847	0.956737845631887	4.24752100548423	8.1954289105043
2010-10-01	"Latvia"	655.762416310122	-5.94027979137128	1139.27136749766	-26.6248411345328	1.31177646623836	8.60432983534981	18.4272571085206
2010-10-01	"Lithuania"	818.329316276978	-7.14428263468038	1218.76783767108	-26.3436417625707	1.58480756475444	5.18100725610732	17.4324012121915
2010-10-01	"Netherlands"	43334.3066288255	-0.619076610875545	1538.13879771538	2.10152814005934	0.956737845631887	2.99665018962368	4.9435821540585
2010-10-01	"Poland"	27653.3532844219	-0.768477131084695	1176.11339488349	-19.992426620233	3.9670348941549	5.86694990548385	9.53571798645687
2010-10-01	"Slovakia"	5717.04207435198	-12.3539609799881	1304.88491088974	-22.4074739375107	0.956737845631887	3.91231938954774	14.13659434305
2010-10-01	"Slovenia"	5140.40007309461	-10.6456831395816	1232.60499188598	-24.7589994579518	0.956737845631887	3.94092854558249	7.61535325925048
2010-10-01	"Spain"	74342.071945235	-1.59928948856689	1213.70082183582	-20.8732161902974	0.956737845631887	4.63717164414838	20.1999031988102
2010-10-01	"Sweden"	25177.3307999486	3.40216033512657	1415.27545251343	25.1057521910544	0.932060778258572	2.91992346696101	8.25002712007773
2010-10-01	"United.Kingdom"	164992.597954766	5.06816656964232	1425.54817651372	-16.4557832982682	0.760943434009719	3.53544440892779	7.77000843051095
2010-11-01	"Austria"	28646.2842135931	-1.34796399280301	1252.96261295754	8.24921792499799	1.005524673363	3.24304326898893	4.7310991344763
2010-11-01	"Belgium"	46153.1876963955	0.408603846751928	1460.02405329291	-2.51280778947326	1.005524673363	3.66993737159595	7.77448493077731
2010-11-01	"Czech.Republic"	14266.5145452675	-10.2199517930321	1322.98777609371	-12.9744736593339	1.22334398309102	3.81823362301882	7.00926280859322
2010-11-01	"Denmark"	13745.8155892828	-0.674319208727864	1504.57371065822	12.3532389998305	1.22912137519536	2.85437551086724	7.51001940507387
2010-11-01	"Finland"	9566.7500128714	0.84899687546594	1483.56305666696	20.2689947922482	1.005524673363	3.02751266159815	8.11059050046657
